Wed Jun 11 17:06:46 2014	1402499206.475189	10	25.660	0.000	0
Wed Jun 11 17:06:47 2014	1402499207.475132	10	25.663	0.000	0
Wed Jun 11 17:06:48 2014	1402499208.475073	10	25.660	0.000	0
Wed Jun 11 17:06:49 2014	1402499209.475084	10	25.660	0.000	0
Wed Jun 11 17:06:50 2014	1402499210.47507	10	25.667	0.000	0
Wed Jun 11 17:06:51 2014	1402499211.47509	10	25.663	0.000	0
Wed Jun 11 17:06:52 2014	1402499212.475115	10	25.668	0.000	0
Wed Jun 11 17:06:53 2014	1402499213.475112	10	25.668	0.000	0
Wed Jun 11 17:06:54 2014	1402499214.47509	10	25.670	0.000	0
Wed Jun 11 17:06:55 2014	1402499215.475029	10	25.668	0.000	0
Wed Jun 11 17:06:56 2014	1402499216.475108	10	25.668	0.000	0
Wed Jun 11 17:06:57 2014	1402499217.475076	10	25.659	0.000	0
Wed Jun 11 17:06:58 2014	1402499218.475145	10	25.686	0.000	0
Wed Jun 11 17:06:59 2014	1402499219.475101	10	25.655	0.000	0
Wed Jun 11 17:07:00 2014	1402499220.474797	10	25.665	0.000	0
Wed Jun 11 17:07:01 2014	1402499221.474891	10	25.668	0.000	0
Wed Jun 11 17:07:02 2014	1402499222.474539	10	25.672	0.000	0
Wed Jun 11 17:07:03 2014	1402499223.475014	10	25.667	0.000	0
Wed Jun 11 17:07:04 2014	1402499224.475056	10	25.667	0.000	0
Wed Jun 11 17:07:05 2014	1402499225.475079	10	25.668	0.000	0
Wed Jun 11 17:07:06 2014	1402499226.475068	10	25.658	0.000	0
Wed Jun 11 17:07:07 2014	1402499227.475093	10	25.654	0.000	0
Wed Jun 11 17:07:08 2014	1402499228.475104	10	25.675	0.000	0
Wed Jun 11 17:07:09 2014	1402499229.475116	10	25.671	0.000	0
Wed Jun 11 17:07:10 2014	1402499230.475104	10	25.668	0.000	0
Wed Jun 11 17:07:11 2014	1402499231.475135	10	25.668	0.000	0
Wed Jun 11 17:07:12 2014	1402499232.47513	10	25.676	0.000	0
Wed Jun 11 17:07:13 2014	1402499233.475035	10	25.666	0.000	0
Wed Jun 11 17:07:14 2014	1402499234.475101	10	25.685	0.000	0
Wed Jun 11 17:07:15 2014	1402499235.475026	10	25.673	0.000	0
Wed Jun 11 17:07:16 2014	1402499236.475133	10	25.681	0.000	0
Wed Jun 11 17:07:17 2014	1402499237.475098	10	25.677	0.000	0
Wed Jun 11 17:07:18 2014	1402499238.4751	10	25.667	0.000	0
Wed Jun 11 17:07:19 2014	1402499239.475143	10	25.667	0.000	0
Wed Jun 11 17:07:20 2014	1402499240.475105	10	25.668	0.000	0
Wed Jun 11 17:07:21 2014	1402499241.475119	10	25.669	0.000	0
Wed Jun 11 17:07:22 2014	1402499242.47507	10	25.680	0.000	0
Wed Jun 11 17:07:23 2014	1402499243.475169	10	25.681	0.000	0
Wed Jun 11 17:07:24 2014	1402499244.475021	10	25.672	0.000	0
Wed Jun 11 17:07:25 2014	1402499245.475119	10	25.683	0.000	0
Wed Jun 11 17:07:26 2014	1402499246.475195	10	25.683	0.000	0
Wed Jun 11 17:07:27 2014	1402499247.474565	10	25.Ÿ™ñ∆3fÃê	0
Wed Jun 11 17:07:28 2014	1402499248.475209	10	25.678	0.000	0
Wed Jun 11 17:07:29 2014	1402499249.475229	10	25.675	0.000	¡iL
Wed Jun 11 17:07:30 2014	1402499250.47503	10	25.683	0.000	0
Wed Jun 11 17:07:31 2014	1402499251.474988	Ãò	25.692	0.000	0
Wed Jun 11 17:07:32 2014	1402499252.474804	10	25.667	0.000	0
Wed Jun 11 17:07:33 2014	1402499253.474943	10	25.659	0.000	0
Wed Jun 11 17:07:34 2014	1402499254.474937	10	25.659	0.000	0
Wed Jun 11 17:07:35 2014	1402499255.474624	10	25.683	0.000	0
Wed Jun 11 17:07:36 2014	1402499256.474892	10	25.673	0.000	0
Wed Jun 11 17:07:37 2014	1402499257.475012	10	25.684	0.000	0
Wed Jun 11 17:07:38 2014	1402499258.47519	10	25.664	0.000	0
Wed Jun 11 17:07:39 2014	1402499259.475718	10	25.671	0.000	0
Wed Jun 11 17:07:40 2014	1402499260.475759	10	25.666	0.000	0
Wed Jun 11 17:07:41 2014	1402499261.475182	10	25.666	0.000	0
Wed Jun 11 17:07:42 2014	1402499262.475136	10	25.674	0.000	0
Wed Jun 11 17:07:43 2014	1402499263.474812	10	25.665	0.000	0
Wed Jun 11 17:07:44 2014	1402499264.475631	10	25.695	0.000	0
Wed Jun 11 17:07:45 2014	1402499265.475102	10	2’sfvÜ∆33ò0	0
Wed Jun 11 17:07:46 2014	1402499266.475055	10	25.666	0.000	0
Wed Jun 11 17:07:47 2014	1402499267.475392	10	25.681	0.000	0
Wed Jun 11 17:07:48 2014	1402499268.475124	10	25.680	0.000	0
Wed Jun 11 17:07:49 2014	1402499269.475143	10	25.680	0.000	0
Wed Jun 11 17:07:50 2014	1402499270.475098	10	25.685	0.000	0
Wed Jun 11 17:07:51 2014	1402499271.475151	10	25.668	0.000	0
Wed Jun 11 17:07:52 2014	1402499272.475097	10	25.675	0.000	0
Wed Jun 11 17:07:53 2014	1402499273.47509	10	25.690	0.000	0
Wed Jun 11 17:07:54 2014	1402499274.475192	10	25.68’∆Ê3Ãò	0
Wed Jun 11 17:07:55 2014	1402499275.475117	10	25.687	0.000	0
Wed Jun 11 17:07:56 2014	1402499276.475018	10	25.687	0.000	0
Wed Jun 11 17:07:57 2014	1402499277.475111	10	25.690	0.000	0
Wed Jun 11 17:07:58 2014	1402499278.475054	10	25.674	0.000	0
Wed Jun 11 17:07:59 2014	1402499279.475094	10	25.667	0.000	0
Wed Jun 11 17:08:00 2014	1402499280.47482	10	25.672	0.000	0
Wed Jun 11 17:08:01 2014	1402499281.475074	10	25.669	0.000	0
Wed Jun 11 17:08:02 2014	1402499282.475017	10	25.673	0.000	0
Wed Jun 11 17:08:03 2014	1402499283.474791	10	…VÊfñ&∆33Ãò	0
Wed Jun 11 17:08:04 2014	1402499284.475103	10	25.692	0.000	0
Wed Jun 11 17:08:05 2014	1402499285.475018	10	25.668	0.000	0
Wed Jun 11 17:08:06 2014	1402499286.475098	10	25.674	0.000	0
Wed Jun 11 17:08:07 2014	1402499287.475076	10	25.670	0.000	0
Wed Jun 11 17:08:08 2014	1402499288.475072	10	25.674	0.000	0
Wed Jun 11 17:08:09 2014	1402499289.475027	10	25.663	0.000	0
Wed Jun 11 17:08:10 2014	1402499290.47509	10	25.666	0.000	0
Wed Jun 11 17:08:11 2014	1402499291.475169	10	25.666	0.000	0
Wed Jun 11 17:08:12 2014	1402499292.475087	10	25.666	0.000	0
Wed Jun 11 17:08:13 2014	1402499293.475076	10	25.665	0.000	0
Wed Jun 11 17:08:14 2014	1402499294.475187	10	25.689	0.000	"0)"
Wed Jun 11 17:08:15 2014	1402499295.475076	10	25.662	0.000	0
Wed Jun 11 17:08:16 2014	1402499296.47482	10	8.522	0.001	0
Wed Jun 11 17:08:17 2014	1402499297.474853	Ãò	25.652	0.000	0
Wed Jun 11 17:08:18 2014	1402499298.475175	10	25.666	0.000	0
Wed Jun 11 17:08:19 2014	1402499299.475248	10	25.666	0.000	0
Wed Jun 11 17:08:20 2014	1402499300.475319	10	25.667	0.000	0
Wed Jun 11 17:08:21 2014	1402499301.475366	10	25.648	0.000	0
Wed Jun 11 17:08:22 2014	1402499302.474833	10	25.656	0.000	0
Wed Jun 11 17:08:23 2014	1402499303.474913	10	25.666	0.000	1048576
Wed Jun 11 17:08:24 2014	1402499304.475338	10	25.667	0.000	1048576
Wed Jun 11 17:08:25 2014	1402499305.475331	10	25.648	0.000	1048576
Wed Jun 11 17:08:26 2014	1402499306.4754	10	25.648	0.000	1048576
Wed Jun 11 17:08:27 2014	1402499307.475341	10	25.675	0.000	1048576
Wed Jun 11 17:08:28 2014	1402499308.475299	10	25.656	0.000	0
Wed Jun 11 17:08:29 2014	1402499309.475241	10	25.668	0.000	0
Wed Jun 11 17:08:30 2014	1402499310.475137	10	25.669	0.000	0
Wed Jun 11 17:08:31 2014	1402499311.475249	10	25.653	0.000	0
Wed Jun 11 17:08:32 2014	1402499312.474771	10	25.658	0.000	0
Wed Jun 11 17:08:33 2014	1402499313.475333	10	25.661	0.000	0
Wed Jun 11 17:08:34 2014	1402499314.475234	10	25.661	0.000	0
Wed Jun 11 17:08:35 2014	1402499315.475363	10	25.650	0.000	0
Wed Jun 11 17:08:36 2014	1402499316.474831	10	25.650	0.000	0
Wed Jun 11 17:08:37 2014	1402499317.47537	10	25.648	0.000	0
Wed Jun 11 17:08:38 2014	1402499318.475249	10	25.649	0.000	0
Wed Jun 11 17:08:39 2014	1402499319.475259	10	25.658	0.000	0
Wed Jun 11 17:08:40 2014	1402499320.47526	10	25.648	0.000	0
Wed Jun 11 17:08:41 2014	1402499321.475241	10	25.648	0.000	0
Wed Jun 11 17:08:42 2014	1402499322.475259	10	25.642	0.000	0
Wed Jun 11 17:08:43 2014	1402499323.475286	10	25.645	0.000	0
Wed Jun 11 17:08:44 2014	1402499324.475373	10±ìVÊô≥33Àò.000	0
Wed Jun 11 17:08:45 2014	1402499325.475258	10	25.648	0.000	0
Wed Jun 11 17:08:46 2014	1402499326.475202	10	25.657	0.000	0
Wed Jun 11 17:08:47 2014	1402499327.475261	10	25.655	0.000	0
Wed Jun 11 17:08:48 2014	1402499328.4753	10	25.656	0.000	0
Wed Jun 11 17:08:49 2014	1402499329.475239	10	25.656	0.000	0
Wed Jun 11 17:08:50 2014	1402499330.475072	10	25.648	0.000	0
Wed Jun 11 17:08:51 2014	1402499331.475247	10	25.658	0.000	0
Wed Jun 11 17:08:52 2014	1402499332.474156	10	25.645	0.000	0
Wed Jun 11 17:08:53 2014	1402499333.475277	10	25.642	0.000	0
Wed Jun 11 17:08:54 2014	1402499334.475404	10	25.660	0.000	0
Wed Jun 11 17:08:55 2014	1402499335.475267	10	25.648	0.000	0
Wed Jun 11 17:08:56 2014	1402499336.475344	10	25.648	0.000	0
Wed Jun 11 17:08:57 2014	1402499337.474778	10	25.649	0.000	0
Wed Jun 11 17:08:58 2014	1402499338.475198	10	25.641	0.000	0
Wed Jun 11 17:08:59 2014	1402499339.474767	10	25.652	0.000	0
Wed Jun 11 17:09:00 2014	1402499340.474063	10	25.660	0.000	0
Wed Jun 11 17:09:01 2014	1402499341.475358	10	25.654	0.000	0
Wed Jun 11 17:09:02 2014	1402499342.475268	10	25.648	0.000	0
Wed Jun 11 17:09:03 2014	1402499343.474836	10	25.654	0.000	0
Wed Jun 11 17:09:04 2014	1402499344.4754	10	25.654	0.000	1048576
Wed Jun 11 17:09:05 2014	1402499345.475432	10	25.661	0.000	1048576
Wed Jun 11 17:09:06 2014	1402499346.475366	10	25.653	0.000	1048576
Wed Jun 11 17:09:07 2014	1402499347.476082	10	25.672	0.000	1048576
Wed Jun 11 17:09:08 2014	1402499348.475339	10	25.645	0.000	1048576
Wed Jun 11 17:09:09 2014	1402499349.476025	10	25.660	0.000	1048576
Wed Jun 11 17:09:10 2014	1402499350.475366	10	25.647	0.000	1048576
Wed Jun 11 17:09:11 2014	1402499351.475995	10	25.647	0.000	1048576
Wed Jun 11 17:09:12 2014	1402499352.475975	10	25.662	0.000	1048576
Wed Jun 11 17:09:13 2014	1402499353.474931	10	25.660	0.000	0
Wed Jun 11 17:09:14 2014	1402499354.475139	10	25.664	0.000	0
Wed Jun 11 17:09:15 2014	1402499355.475111	10	25.639	0.000	0
Wed Jun 11 17:09:16 2014	1402499356.475781	10	25.651	0.000	0
Wed Jun 11 17:09:17 2014	1402499357.474802	10	25.640	0.000	0
Wed Jun 11 17:09:18 2014	1402499358.474826	Ã0	…´Êô3≥Õñ0.000	0
Wed Jun 11 17:09:19 2014	1402499359.475177	10	25.645	0.000	0
Wed Jun 11 17:09:20 2014	1402499360.47483	10	25.655	0.000	0
Wed Jun 11 17:09:21 2014	1402499361.475162	10	25.643	0.000	0
Wed Jun 11 17:09:22 2014	1402499362.474846	10	25.647	0.000	0
Wed Jun 11 17:09:23 2014	1402499363.474704	10	25.668	0.000	0
Wed Jun 11 17:09:24 2014	1402499364.475105	10	25.645	0.000	0
Wed Jun 11 17:09:25 2014	1402499365.474752	10	25.659	0.000	0
Wed Jun 11 17:09:26 2014	1402499366.475089	10	25.659	0.000	0
Wed Jun 11 17:09:27 2014	1402499367.474749	10	25.638	0.000	0
Wed Jun 11 17:09:28 2014	1402499368.474922	10	25.652	0.000	0
Wed Jun 11 17:09:29 2014	1402499369.475089	10	25.660	0.000	0
Wed Jun 11 17:09:30 2014	1402499370.474881	10	25.638	0.000	0
Wed Jun 11 17:09:31 2014	1402499371.475099	10	25.6—∆33Ãò	0
Wed Jun 11 17:09:32 2014	1402499372.475548	10	25.663	0.000	0
Wed Jun 11 17:09:33 2014	1402499373.47521	10	25.663	0.000	0
Wed Jun 11 17:09:34 2014	1402499374.474579	10	25.663	0.000	0
Wed Jun 11 17:09:35 2014	1402499375.474844	10	25.656	0.000	0
Wed Jun 11 17:09:36 2014	1402499376.475336	10	25.655	0.000	0
Wed Jun 11 17:09:37 2014	1402499377.474843	10	25.669	0.000	0
Wed Jun 11 17:09:38 2014	1402499378.474996	10	25.659	0.000	0
Wed Jun 11 17:09:39 2014	1402499379.474827	10	25.642	0.000	0
Wed Jun 11 17:09:40 2014	1402499380.474603	10	8.508	0.001	0
Wed Jun 11 17:09:41 2014	1402499381.475035	10	8.508	0.001	0
Wed Jun 11 17:09:42 2014	1402499382.474794	10	25.658	0.000	0
Wed Jun 11 17:09:43 2014	1402499383.475056	10	25.665	0.000	0
Wed Jun 11 17:09:44 2014	1402499384.475064	10	25.680	0.000	0
Wed Jun 11 17:09:45 2014	1402499385.474747	10	25.663	0.000	0
Wed Jun 11 17:09:46 2014	1402499386.474822	10	25.680	0.000	0
Wed Jun 11 17:09:47 2014	1402499387.474747	10	25.670	0.000	0
Wed Jun 11 17:09:48 2014	1402499388.475058	10	25.672	0.000	0
Wed Jun 11 17:09:49 2014	1402499389.475041	10	25.672	0.000	0
Wed Jun 11 17:09:50 2014	1402499390.474644	10	25.663	0.000	0
Wed Jun 11 17:09:51 2014	1402499391.474811	10	25.667	0.000	0
Wed Jun 11 17:09:52 2014	1402499392.475048	10	25.682	0.000	0
Wed Jun 11 17:09:53 2014	1402499393.475063	10	25.664	0.000	0
Wed Jun 11 17:09:54 2014	1402499394.475	10	25.658	0.000	0
Wed Jun 11 17:09:55 2014	1402499395.475068	10	25.676	0.000	0
Wed Jun 11 17:09:56 2014	1402499396.474985	10	25.676	0.000	0
Wed Jun 11 17:09:57 2014	1402499397.475054	10	25.662	0.000	0
Wed Jun 11 17:09:58 2014	1402499398.475175	10	25.649	0.000	0
Wed Jun 11 17:09:59 2014	1402499399.474922	10	25.679	0.000	1048’vf÷ò
Wed Jun 11 17:10:00 2014	1402499400.474787	10	25.669	0.000	0
Wed Jun 11 17:10:01 2014	1402499401.475055	10	25.676	0.000	0
Wed Jun 11 17:10:02 2014	1402499402.474772	10	25.684	0.000	0
Wed Jun 11 17:10:03 2014	1402499403.474744	10	25.669	0.000	0
Wed Jun 11 17:10:04 2014	1402499404.475094	Ã0	25.669	0.00¡∆÷ò
Wed Jun 11 17:10:05 2014	1402499405.474719	10	25.678	0.000	0
Wed Jun 11 17:10:06 2014	1402499406.475066	10	25.682	0.000	0
Wed Jun 11 17:10:07 2014	1402499407.475071	10	25.674	0.000	0
Wed Jun 11 17:10:08 2014	1402499408.475039	10	25.678	0.000	0
Wed Jun 11 17:10:09 2014	1402499409.475064	10	25.681	0.000	0
Wed Jun 11 17:10:10 2014	1402499410.474997	10	25.678	0.000	0
Wed Jun 11 17:10:11 2014	1402499411.474825	10	25.678	0.000	¡÷L
Wed Jun 11 17:10:12 2014	1402499412.475109	10	25.685	0.000	0
Wed Jun 11 17:10:13 2014	1402499413.475047	10	25.684	0.000	0
Wed Jun 11 17:10:14 2014	1402499414.475092	10	25.665	0.000	0
Wed Jun 11 17:10:15 2014	1402499415.474795	10	25.673	0.000	0
Wed Jun 11 17:10:16 2014	1402499416.474725	10	25.671	0.000	0
Wed Jun 11 17:10:17 2014	1402499417.475002	10	25.670	0.000	0
Wed Jun 11 17:10:18 2014	1402499418.475146	10	25.678	0.000	0
Wed Jun 11 17:10:19 2014	1402499419.47522	10	25.678	0.000	0
Wed Jun 11 17:10:20 2014	1402499420.474646	10	25.681	0.000	0
Wed Jun 11 17:10:21 2014	1402499421.475092	10	25.696	0.000	0
Wed Jun 11 17:10:22 2014	1402499422.475029	10	25.673	0.000	0
Wed Jun 11 17:10:23 2014	1402499423.474123	10	25.682	0.000	0
Wed Jun 11 17:10:24 2014	1402499424.475002	10	25.686	0.000	0
Wed Jun 11 17:10:25 2014	1402499425.475066	10	25.669	0.000	0
Wed Jun 11 17:10:26 2014	1402499426.475038	10	25.669	0.000	0
Wed Jun 11 17:10:27 2014	1402499427.47467	10	25.678	0.000	0
Wed Jun 11 17:10:28 2014	1402499428.474827	10	25.682	0.000	0
Wed Jun 11 17:10:29 2014	1402499429.475116	10	25.681	0.000	0
Wed Jun 11 17:10:30 2014	1402499430.475069	10	25.669	0.000	0
Wed Jun 11 17:10:31 2014	1402499431.475001	10	25.682	0.000	0
Wed Jun 11 17:10:32 2014	1402499432.47477	10	25.689	0.000	0
Wed Jun 11 17:10:33 2014	1402499433.474991	10	25.673	0.000	0
Wed Jun 11 17:10:34 2014	1402499434.475036	10	25.673	0.000	0
Wed Jun 11 17:10:35 2014	1402499435.475046	10	25.681	0.000	0
Wed Jun 11 17:10:36 2014	1402499436.475063	10	25.673	0.000	0
Wed Jun 11 17:10:37 2014	1402499437.475087	10	25.676	0.000	0
Wed Jun 11 17:10:38 2014	1402499438.475063	Ã0	25.671	0.000	0
Wed Jun 11 17:10:39 2014	1402499439.474812	10	25.695	0.000	0
Wed Jun 11 17:10:40 2014	1402499440.474789	10	25.675	0.000	0
Wed Jun 11 17:10:41 2014	1402499441.475057	10	25.675	0.000	0
Wed Jun 11 17:10:42 2014	1402499442.475077	10	25.682	0.000	0
Wed Jun 11 17:10:43 2014	1402499443.475163	10	25.687	0.000	0
Wed Jun 11 17:10:44 2014	1402499444.475288	10	25.668	0.000	1048576
Wed Jun 11 17:10:45 2014	1402499445.474988	10	25.682	0.000	0
Wed Jun 11 17:10:46 2014	1402499446.475089	10	25.682	0.000	0
Wed Jun 11 17:10:47 2014	1402499447.475043	10	25.667	0.000	0
Wed Jun 11 17:10:48 2014	1402499448.475086	10	25.677	0.000	0
Wed Jun 11 17:10:49 2014	1402499449.475015	10	25.677	0.000	0
Wed Jun 11 17:10:50 2014	1402499450.475127	10	25.665	0.000	0
Wed Jun 11 17:10:51 2014	1402499451.475077	10	25.680	0.000	0
Wed Jun 11 17:10:52 2014	1402499452.475137	Ã0	25.665	0.000	0
Wed Jun 11 17:10:53 2014	1402499453.475139	10	25.674	0.000	0
Wed Jun 11 17:10:54 2014	1402499454.475128	10	25.678	0.000	1048576
Wed Jun 11 17:10:55 2014	1402499455.475826	10	25.673	0.000	0
Wed Jun 11 17:10:56 2014	1402499456.474996	10	25.673	0.000	0
Wed Jun 11 17:10:57 2014	1402499457.474825	10	25.673	0.000	0
Wed Jun 11 17:10:58 2014	1402499458.475033	10	25.664	0.000	0
Wed Jun 11 17:10:59 2014	1402499459.47483	10	25.669	0.000	0
Wed Jun 11 17:11:00 2014	1402499460.474818	10	25.687	0.000	0
Wed Jun 11 17:11:01 2014	1402499461.474998	10	8.522	0.001	0
Wed Jun 11 17:11:02 2014	1402499462.474767	10	25.659	0.000	0
Wed Jun 11 17:11:03 2014	1402499463.475135	10	"…VÊfVÜ∆39Ãò0"	0
Wed Jun 11 17:11:04 2014	1402499464.475176	10	"25.658±ÉÊ	3fò"	0
Wed Jun 11 17:11:05 2014	1402499465.474794	10	25.682	0.000	0
Wed Jun 11 17:11:06 2014	1402499466.47517	10	25.692	0.000	1048576
Wed Jun 11 17:11:07 2014	1402499467.475191	10	25.675	0.000	1048576
Wed Jun 11 17:11:08 2014	1402499468.475185	10	25.681	0.000	1048576
Wed Jun 11 17:11:09 2014	1402499469.475003	10	25.666	0.000	1048576
Wed Jun 11 17:11:10 2014	1402499470.475145	10	25.678	0.000	1048576
Wed Jun 11 17:11:11 2014	1402499471.47499	10	25.678	0.000	1048576
Wed Jun 11 17:11:12 2014	1402499472.475207	10	25.688	0.000	1048576
Wed Jun 11 17:11:13 2014	1402499473.475133	10	25.683	0.000	0
Wed Jun 11 17:11:14 2014	1402499474.474995	10	25.681	0.000	0
Wed Jun 11 17:11:15 2014	1402499475.475318	10	25.674	0.000	0
Wed Jun 11 17:11:16 2014	1402499476.475075	10	25.671	0.000	0
Wed Jun 11 17:11:17 2014	1402499477.475016	10	25.665	0.000	0
Wed Jun 11 17:11:18 2014	1402499478.475095	10	25.677	0.000	0
Wed Jun 11 17:11:19 2014	1402499479.475065	10	25.677	0.000	0
Wed Jun 11 17:11:20 2014	1402499480.474827	Ã0	25.691	0.000	0
Wed Jun 11 17:11:21 2014	1402499481.475093	10	25.669	0πÉ∆≥CÖ
Wed Jun 11 17:11:22 2014	1402499482.474745	10	25.694	0.000	0
Wed Jun 11 17:11:23 2014	1402499483.475059	10	25.674	0.000	0
Wed Jun 11 17:11:24 2014	1402499484.475009	10	25.681	0.000	0
Wed Jun 11 17:11:25 2014	1402499485.47505	10	25.681	0.000	0
Wed Jun 11 17:11:26 2014	1402499486.474971	10	25.681	0.000	0
Wed Jun 11 17:11:27 2014	1402499487.475042	10	25.671	0.000	0
Wed Jun 11 17:11:28 2014	1402499488.475022	10	25.669	0.000	0
Wed Jun 11 17:11:29 2014	1402499489.475031	10	25.673	0.000	0
Wed Jun 11 17:11:30 2014	1402499490.475013	10	25.674	0.000	0
Wed Jun 11 17:11:31 2014	1402499491.475018	10	25.700	0.000	0
Wed Jun 11 17:11:32 2014	1402499492.474753	10	25.674	0.000	0
Wed Jun 11 17:11:33 2014	1402499493.475092	10	25.701	0.000	0
Wed Jun 11 17:11:34 2014	1402499494.475035	10	25.701	0.000	0
Wed Jun 11 17:11:35 2014	1402499495.474985	10	25.688	0.000	0
Wed Jun 11 17:11:36 2014	1402499496.475008	Ã0	25.676	0.000	0
Wed Jun 11 17:11:37 2014	1402499497.474986	Ã∞	25.692	0.000	0
Wed Jun 11 17:11:38 2014	1402499498.475031	10	25.679	0.000	0
Wed Jun 11 17:11:39 2014	1402499499.474993	10	25.684	0.000	0
Wed Jun 11 17:11:40 2014	1402499500.47475	10	25.693	0.000	0
Wed Jun 11 17:11:41 2014	1402499501.475015	10	25.693	0.000	0
Wed Jun 11 17:11:42 2014	1402499502.474984	10	25.674	0.000	0
Wed Jun 11 17:11:43 2014	1402499503.474747	10	25.676	0.000	0
Wed Jun 11 17:11:44 2014	1402499504.474955	10	25.682	0.000	0
Wed Jun 11 17:11:45 2014	1402499505.474782	10	25.675	0.000	0
Wed Jun 11 17:11:46 2014	1402499506.474969	10	25.693	0.000	0
Wed Jun 11 17:11:47 2014	1402499507.474984	10	25.693	0.000	0
Wed Jun 11 17:11:48 2014	1402499508.475014	10	25.693	0.000	0
Wed Jun 11 17:11:49 2014	1402499509.475002	10	25.693	0.000	0
Wed Jun 11 17:11:50 2014	1402499510.475004	10	25.701	0.000	0
Wed Jun 11 17:11:51 2014	1402499511.475007	10	25.703	0.000	0
Wed Jun 11 17:11:52 2014	1402499512.475012	10	25.687	0.000	0
Wed Jun 11 17:11:53 2014	1402499513.475007	10	25πvV∆3fÃ0	0
Wed Jun 11 17:11:54 2014	1402499514.475	10	25.695	0.000	0
Wed Jun 11 17:11:55 2014	1402499515.47498	10	25.709	0.000	0
Wed Jun 11 17:11:56 2014	1402499516.474643	10	25.709	0.000	0
Wed Jun 11 17:11:57 2014	1402499517.475091	10	25.693	0.000	0
Wed Jun 11 17:11:58 2014	1402499518.474997	10	25.699	0.000	0
Wed Jun 11 17:11:59 2014	1402499519.475065	10	25.690	0.000	0
Wed Jun 11 17:12:00 2014	1402499520.474783	10	25.693	0.000	0
Wed Jun 11 17:12:01 2014	1402499521.474979	10	25.697	0.000	0
Wed Jun 11 17:12:02 2014	1402499522.474718	10	25.693	0.000	0
Wed Jun 11 17:12:03 2014	1402499523.474805	10	25.710	0.000	0
Wed Jun 11 17:12:04 2014	1402499524.474982	10	25.710	0.000	0
Wed Jun 11 17:12:05 2014	1402499525.475073	10	25.692	0.000	0
Wed Jun 11 17:12:06 2014	1402499526.474991	10	25.702	0.000	0
Wed Jun 11 17:12:07 2014	1402499527.475133	10	25.695	0.000	0
Wed Jun 11 17:12:08 2014	1402499528.475092	10	25.694	0.000	0
Wed Jun 11 17:12:09 2014	1402499529.474725	10	25.708	0.000	0
Wed Jun 11 17:12:10 2014	1402499530.475042	10	25.684	0.000	0
Wed Jun 11 17:12:11 2014	1402499531.474943	10	25.684	0.000	0
Wed Jun 11 17:12:12 2014	1402499532.475043	10	25.698	0.000	0
Wed Jun 11 17:12:13 2014	1402499533.475072	10	25πv∆33Ã0	0
Wed Jun 11 17:12:14 2014	1402499534.475068	Ã0	25.702	0.000	0
Wed Jun 11 17:12:15 2014	1402499535.475037	10	25.704	0.000	0
Wed Jun 11 17:12:16 2014	1402499536.474758	10	25.695	0.000	0
Wed Jun 11 17:12:17 2014	1402499537.47504	10	25.703	0.000	0
Wed Jun 11 17:12:18 2014	1402499538.475083	10	25.692	0.000	0
Wed Jun 11 17:12:19 2014	1402499539.475041	10	25.692	0.000	0
Wed Jun 11 17:12:20 2014	1402499540.475024	10	25.697	0.000	0
Wed Jun 11 17:12:21 2014	1402499541.47512	10	25.701	0.000	0
Wed Jun 11 17:12:22 2014	1402499542.475034	10	25.701	0.000	0
Wed Jun 11 17:12:23 2014	1402499543.475057	10	25.685	0.000	0
Wed Jun 11 17:12:24 2014	1402499544.475019	10	25.706	0.000	0
Wed Jun 11 17:12:25 2014	1402499545.475067	10	25.697	0.000	0
Wed Jun 11 17:12:26 2014	1402499546.475044	10	25.697	0.000	0
Wed Jun 11 17:12:27 2014	1402499547.475047	10	25.710	0.000	0
Wed Jun 11 17:12:28 2014	1402499548.47511	10	25.691	0.000	0
Wed Jun 11 17:12:29 2014	1402499549.475049	10	25.689	0.000	0
Wed Jun 11 17:12:30 2014	1402499550.475047	10	25.703	0.000	0
Wed Jun 11 17:12:31 2014	1402499551.475	10	25.696	0.000	0
Wed Jun 11 17:12:32 2014	1402499552.475048	10	25.703	0.000	0
Wed Jun 11 17:12:33 2014	1402499553.474999	10	25.716	0.000	0
Wed Jun 11 17:12:34 2014	1402499554.475042	10	25.716	0.000	0
Wed Jun 11 17:12:35 2014	1402499555.475126	10	25.693	0.000	0
Wed Jun 11 17:12:36 2014	1402499556.474745	10	25.703	0.000	0
Wed Jun 11 17:12:37 2014	1402499557.474767	10	25.696	0.000	0
Wed Jun 11 17:12:38 2014	1402499558.474792	10	25.700	0.000	0
Wed Jun 11 17:12:39 2014	1402499559.47469	10	25.706	0.000	0
Wed Jun 11 17:12:40 2014	1402499560.474818	10	25.698	0.000	0
Wed Jun 11 17:12:41 2014	1402499561.475039	10	25.698	0.000	0
Wed Jun 11 17:12:42 2014	1402499562.475013	10	25.714	0.000	0
Wed Jun 11 17:12:43 2014	1402499563.474771	10	25.710	0.000	0
Wed Jun 11 17:12:44 2014	1402499564.474748	10	25.695	0.000	0
Wed Jun 11 17:12:45 2014	1402499565.475749	10	25.698	0.000	0
Wed Jun 11 17:12:46 2014	1402499566.474852	10	25.710	0.000	0
Wed Jun 11 17:12:47 2014	1402499567.475871	10	25.703	0.000	1048576
Wed Jun 11 17:12:48 2014	1402499568.47526	10	25.694	0.000	1048576
